2000.0000000000	2.3855717424	1.7115522612	20.0749543537	21.7867684960	0.000000E+00	4.4801517340	4.4801517340	1.7115522612	24.6511170978	26.3630205288	14.9944150047	81.8588491391	96.8548533861	0.000000E+00	4.4801517340	4.4801517340	14.9944150047	86.4344705957	101.4300615950	9.7521721992	0.0661085296	0.0661085296	0.1768475494	0.1768475494	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7684754940	1.7684754940	0.000000E+00	0.7925112277	126.0000000000	278.0000000000	0.2500000000	0.0060000000	0.000000E+00	126.0000000000	278.0000000000
2000.0000000000	2.3863883533	1.7124777961	20.1713960486	21.8831368828	0.000000E+00	4.5764510739	4.5764510739	1.7124777961	24.6515812985	26.3637250322	15.0033904771	81.9606275637	96.9572285452	0.000000E+00	4.5764510739	4.5764510739	15.0033904771	86.4411023987	101.4430830483	9.7735630175	0.0661401989	0.0661401989	0.1769003315	0.1769003315	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7690033154	1.7690033154	0.000000E+00	0.8095428692	127.0000000000	405.0000000000	0.2500000000	0.0060000000	0.000000E+00	126.0000000000	278.0000000000
3999.9999999982	2.3853786385	1.7184274219	20.0831618740	21.8016368860	0.000000E+00	4.4879172613	4.4879172613	1.7184274219	24.6474739587	26.3660566670	15.0475105875	81.8392098520	96.8870527320	0.000000E+00	4.4879172613	4.4879172613	15.0475105875	86.4034333566	101.4513111083	9.7538086553	0.0661010394	0.0661010394	0.1768350657	0.1768350657	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7683506567	1.7683506567	0.000000E+00	0.7937523703	156.0000000000	348.0000000000	0.2000000000	0.0059800000	0.000000E+00	156.0000000000	348.0000000000
3999.9999999982	2.3858526427	1.7188368581	20.1597326827	21.8781855212	0.000000E+00	4.5644791686	4.5644791686	1.7188368581	24.6476563128	26.3663516057	15.0515686774	81.9172436394	96.9653843275	0.000000E+00	4.5644791686	4.5644791686	15.0515686774	86.4052176168	101.4567330044	9.7707758494	0.0661194244	0.0661194244	0.1768657074	0.1768657074	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7686570737	1.7686570737	0.000000E+00	0.8072870010	157.0000000000	505.0000000000	0.2000000000	0.0059800000	0.000000E+00	156.0000000000	348.0000000000
6000.0000000051	2.3851926583	1.7187236103	20.1009845739	21.8262581151	0.000000E+00	4.5061517524	4.5061517524	1.7187236103	24.6437420163	26.3662501639	15.0504726335	81.8277285895	96.9166549971	0.000000E+00	4.5061517524	4.5061517524	15.0504726335	86.3705117578	101.4546503970	9.7576121190	0.0660938250	0.0660938250	0.1768230416	0.1768230416	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7682304163	1.7682304163	0.000000E+00	0.7968191071	157.0000000000	505.0000000000	0.1000000000	0.0059600000	0.000000E+00	300.0000000000	696.0000000000
6000.0000000051	2.3854768308	1.7253482040	20.1376188430	21.8628916025	0.000000E+00	4.5427850198	4.5427850198	1.7253482040	24.6475265537	26.3690902204	15.1009684758	81.8661823636	96.9645778247	0.000000E+00	4.5427850198	4.5427850198	15.1009684758	86.4041777635	101.4714827717	9.7657211804	0.0661048482	0.0661048482	0.1768414137	0.1768414137	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7684141369	1.7684141369	0.000000E+00	0.8032964494	301.0000000000	997.0000000000	0.1000000000	0.0059600000	0.000000E+00	300.0000000000	696.0000000000
8000.0000000124	2.3848838456	1.7318848188	20.0963057764	21.8282284555	0.000000E+00	4.5037040981	4.5037040981	1.7318848188	24.6398278889	26.3717680808	15.1504924306	81.7915268666	96.9423289265	0.000000E+00	4.5037040981	4.5037040981	15.1504924306	86.3350705137	101.4858678427	9.7573234994	0.0660818446	0.0660818446	0.1768030744	0.1768030744	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7680307435	1.7680307435	0.000000E+00	0.7963030935	301.0000000000	696.0000000000	0.1000000000	0.0059400000	0.000000E+00	301.0000000000	696.0000000000
8000.0000000124	2.3850198544	1.7320243664	20.1361772937	21.8680909700	0.000000E+00	4.5435700242	4.5435700242	1.7320243664	24.6398838428	26.3718626666	15.1518611299	81.8319397470	96.9828688277	0.000000E+00	4.5435700242	4.5435700242	15.1518611299	86.3356582027	101.4874747302	9.7661864772	0.0660871212	0.0660871212	0.1768118687	0.1768118687	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7681186872	1.7681186872	0.000000E+00	0.8033517394	302.0000000000	998.0000000000	0.1000000000	0.0059400000	0.000000E+00	301.0000000000	696.0000000000
1.000000E+04	2.3845795204	1.7386528939	20.0932409601	21.8318938611	0.000000E+00	4.5055282617	4.5055282617	1.7386528939	24.6358883176	26.3745746597	15.2021135702	81.7570616582	96.9591753019	0.000000E+00	4.5055282617	4.5055282617	15.2021135702	86.2997396623	101.5018560974	9.7578964344	0.0660700370	0.0660700370	0.1767833950	0.1767833950	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7678339499	1.7678339499	0.000000E+00	0.7965274722	302.0000000000	696.0000000000	0.1000000000	0.0059200000	0.000000E+00	302.0000000000	696.0000000000
1.000000E+04	2.3846909695	1.7387420294	20.1303848104	21.8690589699	0.000000E+00	4.5426808036	4.5426808036	1.7387420294	24.6359217712	26.3746303470	15.2030040964	81.7942159102	96.9965414328	0.000000E+00	4.5426808036	4.5426808036	15.2030040964	86.2997456430	101.5027467525	9.7661783649	0.0660743613	0.0660743613	0.1767906022	0.1767906022	0.0150000000	0.0900000000	0.0150000000	0.0900000000	1.7679060217	1.7679060217	0.000000E+00	0.8031032740	303.0000000000	999.0000000000	0.1000000000	0.0059200000	0.000000E+00	302.0000000000	696.0000000000
