2000.0000000000	3.6926803571	0.2998483337	21.1286411025	21.4290035863	2.365319E-06	1.1014895921	1.1014921200	0.2998508510	22.2356495423	22.5357330197	2.4975107644	102.9371303813	105.4381175111	2.365319E-06	1.1014895921	1.1014921200	2.4975132824	104.0419018462	106.5426522738	9.6302348312	0.1069059121	0.0069059121	0.2448431869	0.1448431869	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4484318689	1.4484318689	5.791451E-07	0.1595777969	87.0000000000	7100.0000000000	0.2500000000	0.0060000000	0.000000E+00	87.0000000000	7440.9156513589
2000.0000000000	3.6934492610	0.3005641977	21.1342840744	21.4343161838	2.836074E-06	1.1071259288	1.1071285864	0.3005667072	22.2359189231	22.5362411338	2.5032665897	103.0974611246	105.5975571944	2.836074E-06	1.1071259288	1.1071285864	2.5032690994	104.2007396518	106.7010816542	9.6313728752	0.1069252218	0.0069252218	0.2448753697	0.1448753697	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4487536965	1.4487536965	6.944388E-07	0.1603610899	88.0000000000	8057.0000000000	0.2500000000	0.0060000000	0.000000E+00	87.0000000000	7440.9156513589
4000.0000000000	3.6926537634	0.3012275878	21.1287765062	21.4303208941	2.506043E-06	1.1016720837	1.1016749473	0.3012304525	22.2350915205	22.5364317184	2.5071158839	102.9225780021	105.4307676287	2.506043E-06	1.1016720837	1.1016749473	2.5071187403	104.0277339387	106.5358895810	9.6302503579	0.1069052442	0.0069052442	0.2448420737	0.1448420737	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4484207367	1.4484207367	6.136134E-07	0.1595907104	87.0000000000	7188.0000000000	0.2500000000	0.0059800000	0.000000E+00	87.0000000000	7516.1096532334
4000.0000000000	3.6931584553	0.3016097086	21.1334679314	21.4348025138	2.979905E-06	1.1063612480	1.1063640493	0.3016123601	22.2352324159	22.5367344223	2.5103868737	103.0176511822	105.5261254822	2.979905E-06	1.1063612480	1.1063640493	2.5103895252	104.1203769538	106.6291178227	9.6312982423	0.1069179192	0.0069179192	0.2448631987	0.1448631987	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4486319874	1.4486319874	7.296558E-07	0.1602503589	88.0000000000	7921.0000000000	0.2500000000	0.0059800000	0.000000E+00	87.0000000000	7516.1096532334
6000.0000000000	3.6927299734	0.3025022222	21.1292061426	21.4318060947	2.657433E-06	1.1016141774	1.1016169519	0.3025049760	22.2344834272	22.5370671715	2.5158437045	102.9034020567	105.4202842336	2.657433E-06	1.1016141774	1.1016169519	2.5158464583	104.0081647406	106.5248805397	9.6302781942	0.1069071583	0.0069071583	0.2448452638	0.1448452638	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4484526382	1.4484526382	6.506709E-07	0.1595729292	87.0000000000	7393.0000000000	0.2500000000	0.0059600000	0.000000E+00	87.0000000000	7589.2789753202
6000.0000000000	3.6929598749	0.3027358582	21.1329333530	21.4354760117	3.132234E-06	1.1053241600	1.1053271175	0.3027386748	22.2345736610	22.5372239147	2.5177378521	102.9391743417	105.4558430876	3.132234E-06	1.1053241600	1.1053271175	2.5177406687	104.0409622434	106.5579293827	9.6312594002	0.1069129322	0.0069129322	0.2448548871	0.1448548871	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4485488707	1.4485488707	7.669344E-07	0.1601061731	88.0000000000	8029.0000000000	0.2500000000	0.0059600000	0.000000E+00	87.0000000000	7589.2789753202
8000.0000000000	3.6927011943	0.3038378047	21.1295294406	21.4334038077	2.808001E-06	1.1016343974	1.1016375585	0.3038409463	22.2338661017	22.5377202531	2.5250171599	102.8688003533	105.3939930234	2.808001E-06	1.1016343974	1.1016375585	2.5250202957	103.9729266218	106.4981182833	9.6303639598	0.1069064355	0.0069064355	0.2448440591	0.1448440591	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4484405914	1.4484405914	6.875257E-07	0.1595676855	87.0000000000	7302.0000000000	0.2500000000	0.0059400000	0.000000E+00	87.0000000000	7476.2749140893
8000.0000000000	3.6927777269	0.3038914598	21.1322440543	21.4361013967	3.295269E-06	1.1043458179	1.1043489761	0.3038944716	22.2338861091	22.5377641348	2.5254784606	102.8842192388	105.4094245286	3.295269E-06	1.1043458179	1.1043489761	2.5254814714	103.9859116050	106.5111914220	9.6311078561	0.1069083576	0.0069083576	0.2448472627	0.1448472627	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4484726275	1.4484726275	8.068324E-07	0.1599586109	88.0000000000	7778.0000000000	0.2500000000	0.0059400000	0.000000E+00	87.0000000000	7476.2749140893
10000.0000000000	3.6925754664	0.3050911640	21.1294166453	21.4345354216	2.964069E-06	1.1011508413	1.1011538504	0.3050941701	22.2332273245	22.5383389395	2.5335427888	102.8270373344	105.3607884382	2.964069E-06	1.1011508413	1.1011538504	2.5335457949	103.9308173276	106.4645356717	9.6303578450	0.1069032776	0.0069032776	0.2448387961	0.1448387961	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4483879608	1.4483879608	7.257210E-07	0.1594923463	87.0000000000	6999.0000000000	0.2500000000	0.0059200000	0.000000E+00	87.0000000000	7214.3858169322
10000.0000000000	3.6926435758	0.3051425975	21.1320875030	21.4371926825	3.478660E-06	1.1038194900	1.1038225146	0.3051457657	22.2332486454	22.5383775773	2.5339936044	102.8393576256	105.3730876264	3.478660E-06	1.1038194900	1.1038225146	2.5339967754	103.9407214111	106.4745367420	9.6310795383	0.1069049883	0.0069049883	0.2448416472	0.1448416472	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4484164721	1.4484164721	8.517168E-07	0.1598769654	88.0000000000	7483.0000000000	0.2500000000	0.0059200000	0.000000E+00	87.0000000000	7214.3858169322
1.200000E+04	3.6924153373	0.3062427146	21.1285660672	21.4349250091	3.124767E-06	1.1005516011	1.1005549281	0.3062460507	22.2325694314	22.5388734159	2.5411540273	102.7781954315	105.3201637387	3.124767E-06	1.1005516011	1.1005549281	2.5411573634	103.8821073474	106.4240796998	9.6303291808	0.1068992556	0.0068992556	0.2448320927	0.1448320927	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4483209267	1.4483209267	7.650518E-07	0.1594039914	87.0000000000	6238.0000000000	0.2500000000	0.0059000000	0.000000E+00	87.0000000000	6592.8528584817
1.200000E+04	3.6926437089	0.3064204927	21.1320661728	21.4383514215	3.667913E-06	1.1040391698	1.1040426472	0.3064237689	22.2326324240	22.5390164040	2.5426669225	102.8033896081	105.3457268345	3.667913E-06	1.1040391698	1.1040426472	2.5426702026	103.9043497804	106.4467914874	9.6313463392	0.1069049917	0.0069049917	0.2448416528	0.1448416528	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4484165278	1.4484165278	8.980567E-07	0.1599016816	88.0000000000	7187.0000000000	0.2500000000	0.0059000000	0.000000E+00	87.0000000000	6592.8528584817
1.400000E+04	3.6922478596	0.3075481811	21.1280529272	21.4356522375	3.298471E-06	1.0996669483	1.0996706434	0.3075519592	22.2318937572	22.5395159288	2.5501008878	102.7211045368	105.2719810295	3.298471E-06	1.0996669483	1.0996706434	2.5501046769	103.8247681356	106.3756017863	9.6301320666	0.1068950488	0.0068950488	0.2448250813	0.1448250813	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4482508130	1.4482508130	8.075604E-07	0.1592646363	87.0000000000	5794.0000000000	0.2500000000	0.0058800000	0.000000E+00	87.0000000000	6107.4223680100
1.400000E+04	3.6924859532	0.3077580135	21.1322473870	21.4399536606	3.875302E-06	1.1038991010	1.1039027661	0.3077614847	22.2319859719	22.5396651926	2.5517490113	102.7663278556	105.3174457189	3.875302E-06	1.1038991010	1.1039027661	2.5517524848	103.8670194914	106.4182397290	9.6313505355	0.1069010293	0.0069010293	0.2448350489	0.1448350489	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4483504887	1.4483504887	9.487859E-07	0.1598784869	88.0000000000	6508.0000000000	0.2500000000	0.0058800000	0.000000E+00	87.0000000000	6107.4223680100
1.600000E+04	3.6920400000	0.3088240850	21.1274863441	21.4364755524	3.473614E-06	1.0994219803	1.0994255728	0.3088277572	22.2312008383	22.5401438014	2.5588090308	102.6704107020	105.2300133201	3.473614E-06	1.0994219803	1.0994255728	2.5588127030	103.7738052400	106.3334327526	9.6301884376	0.1068898273	0.0068898273	0.2448163789	0.1448163789	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4481637886	1.4481637886	8.504294E-07	0.1592266412	87.0000000000	5577.0000000000	0.2500000000	0.0058600000	0.000000E+00	87.0000000000	5882.0884098719
1.600000E+04	3.6923357969	0.3091337110	21.1318198278	21.4407759843	4.092225E-06	1.1037802008	1.1037840751	0.3091374008	22.2313333342	22.5403546188	2.5612124493	102.7294901968	105.2893327087	4.092225E-06	1.1037802008	1.1037840751	2.5612161392	103.8299329911	106.3899151285	9.6313758311	0.1068972577	0.0068972577	0.2448287628	0.1448287628	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4482876280	1.4482876280	1.001883E-06	0.1598464982	88.0000000000	6314.0000000000	0.2500000000	0.0058600000	0.000000E+00	87.0000000000	5882.0884098719
1.800000E+04	3.6918422270	0.3101694947	21.1268312085	21.4371789951	3.669057E-06	1.0995161104	1.0995202295	0.3101733709	22.2305473428	22.5407922643	2.5678808580	102.6246030567	105.1930428685	3.669057E-06	1.0995161104	1.0995202295	2.5678847121	103.7267424764	106.2951853658	9.6303748939	0.1068848589	0.0068848589	0.2448080982	0.1448080982	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4480809822	1.4480809822	8.982464E-07	0.1592337432	87.0000000000	5349.0000000000	0.2500000000	0.0058400000	0.000000E+00	87.0000000000	5706.4407997501
1.800000E+04	3.6921954484	0.3104487038	21.1310615969	21.4413048972	4.313454E-06	1.1037657822	1.1037698691	0.3104525592	22.2306506108	22.5410085572	2.5702460330	102.6802622206	105.2490898185	4.313454E-06	1.1037657822	1.1037698691	2.5702498884	103.7806635619	106.3496275201	9.6314990786	0.1068937322	0.0068937322	0.2448228871	0.1448228871	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4482288705	1.4482288705	1.056015E-06	0.1598364488	88.0000000000	6389.0000000000	0.2500000000	0.0058400000	0.000000E+00	87.0000000000	5706.4407997501
2.000000E+04	3.6919121609	0.3115158003	21.1278206310	21.4393861967	3.878013E-06	1.0994977985	1.0995017926	0.3115197827	22.2299002982	22.5414499069	2.5769444483	102.5883309033	105.1656045891	3.878013E-06	1.0994977985	1.0995017926	2.5769484307	103.6901148369	106.2673903048	9.6304652393	0.1068866158	0.0068866158	0.2448110264	0.1448110264	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4481102637	1.4481102637	9.493857E-07	0.1592240414	87.0000000000	5630.0000000000	0.2500000000	0.0058200000	0.000000E+00	87.0000000000	6043.5107778819
2.000000E+04	3.6920371301	0.3116069679	21.1304299965	21.4419544216	4.541654E-06	1.1021015052	1.1021058883	0.3116111789	22.2299334006	22.5415176570	2.5777247671	102.6128083887	105.1900988985	4.541654E-06	1.1021015052	1.1021058883	2.5777289895	103.7127287903	106.2900718261	9.6311160195	0.1068897552	0.0068897552	0.2448162587	0.1448162587	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4481625871	1.4481625871	1.111855E-06	0.1595976143	88.0000000000	6624.0000000000	0.2500000000	0.0058200000	0.000000E+00	87.0000000000	6043.5107778819
2.200000E+04	3.6918206346	0.3128578319	21.1275550023	21.4404324909	4.103107E-06	1.0993630175	1.0993672104	0.3128623918	22.2292354513	22.5421089987	2.5860077456	102.5502106282	105.1363474382	4.103107E-06	1.0993630175	1.0993672104	2.5860123055	103.6518286080	106.2379692765	9.6305161899	0.1068843165	0.0068843165	0.2448071941	0.1448071941	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4480719413	1.4480719413	1.004472E-06	0.1591974710	87.0000000000	6339.0000000000	0.2500000000	0.0058000000	0.000000E+00	87.0000000000	6680.1524523586
2.200000E+04	3.6918723846	0.3128967673	21.1298867770	21.4427496423	4.765223E-06	1.1016874782	1.1016920371	0.3129011390	22.2292498952	22.5421388127	2.5863331489	102.5591883055	105.1453789866	4.765223E-06	1.1016874782	1.1016920371	2.5863375205	103.6587985212	106.2450313322	9.6311607688	0.1068856166	0.0068856166	0.2448093609	0.1448093609	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4480936093	1.4480936093	1.166564E-06	0.1595329624	88.0000000000	6926.0000000000	0.2500000000	0.0058000000	0.000000E+00	87.0000000000	6680.1524523586
2.400000E+04	3.6916355804	0.3140824625	21.1266733053	21.4408547923	4.323453E-06	1.0985363082	1.0985412844	0.3140874298	22.2285658535	22.5427007039	2.5940657237	102.5041209048	105.0992405419	4.323453E-06	1.0985363082	1.0985412844	2.5940706910	103.6058870367	106.2010116148	9.6303916048	0.1068796673	0.0068796673	0.2447994455	0.1447994455	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4479944552	1.4479944552	1.058401E-06	0.1590708374	87.0000000000	6565.0000000000	0.2500000000	0.0057800000	0.000000E+00	87.0000000000	6831.4739144017
2.400000E+04	3.6918218459	0.3142381323	21.1300328962	21.4442463876	5.047127E-06	1.1019018217	1.1019066285	0.3142426713	22.2286146991	22.5428144923	2.5954164343	102.5244872014	105.1196097336	5.047127E-06	1.1019018217	1.1019066285	2.5954209705	103.6232592342	106.2184827179	9.6313975948	0.1068843469	0.0068843469	0.2448072448	0.1448072448	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4480724484	1.4480724484	1.235553E-06	0.1595560580	88.0000000000	7231.0000000000	0.2500000000	0.0057800000	0.000000E+00	87.0000000000	6831.4739144017
2.600000E+04	3.6913876542	0.3154541491	21.1259173972	21.4415254270	4.562202E-06	1.0984997747	1.0985046377	0.3154593810	22.2278299128	22.5433652766	2.6034186548	102.4434026290	105.0476314208	4.562202E-06	1.0984997747	1.0985046377	2.6034238867	103.5448715331	106.1489856323	9.6304354539	0.1068734382	0.0068734382	0.2447890637	0.1447890637	0.0150000000	0.0150000000	0.0150000000	0.0150000000	2.4478906366	1.4478906366	1.116821E-06	0.1590624827	87.0000000000	7058.0000000000	0.2500000000	0.0057600000	0.000000E+00	87.0000000000	7246.8159950016
